run,gen,alpha,mu,vol
1,42,618.40926,47.308,769.8658421218872
1,42,668.044294,42.249,840.5238748133708
1,42,652.219228,33.27,809.6729361226603
1,42,492.048039,20.195,615.1237956358117
1,42,571.93356,39.44,711.5506416314036
1,42,722.103034,37.638,893.5839469080374
1,42,913.616547,6.799,1212.832321914203
1,42,676.357238,55.193,836.6771729371823
1,42,597.996726,21.962,746.2473652161739
1,42,611.05413,59.535,768.9893023625392
1,42,417.356363,29.935,552.5233510871545
1,42,704.54843,53.794,872.2110805897386
1,42,800.499391,44.707,1036.9079281653424
1,43,710.90072,65.894,874.6752979687003
1,43,611.05413,59.535,768.9893023625392
1,43,589.192664,58.239,742.4822099733713
1,43,641.58519,60.229,799.0326328365326
1,43,493.10018,53.3,635.592969370225
1,43,618.333755,57.111,769.9400920045002
1,43,568.973689,55.166,719.2202475656959
1,43,753.139538,62.427,927.3568471851048
1,43,531.219958,52.466,677.7437894498564
1,43,591.185768,54.156,733.2670213789934
1,43,651.503559,56.394,799.716416723114
1,43,705.187546,58.923,876.9771374513484
1,43,595.373777,54.076,744.6676872356373
1,43,679.771467,58.015,861.1040605532216
1,43,633.783843,54.719,774.1468421470084
1,43,800.391363,63.18,1036.9762075842345
1,43,571.57775,53.505,723.8201655138982
1,43,553.778486,35.416,705.3440812321443
1,43,379.399577,21.539,510.94605754284447
1,43,571.93356,39.44,711.5506416314036
1,43,618.40926,47.308,769.8658421218872
1,43,995.911172,31.032,1216.1988538062724
1,43,676.069667,15.151,771.506909253891
1,43,640.912254,39.457,787.1555575907935
1,43,814.745514,36.033,988.2340329750134
1,43,671.407119,41.146,853.3397971060843
1,43,1119.729014,20.379,1309.4786663458547
1,43,589.115314,26.118,742.9135392543583
1,43,671.517173,56.411,853.4177893844086
1,43,655.639649,46.035,816.9887969958287
1,43,722.547731,42.173,877.2076965824538
1,43,780.181728,33.051,950.2096468304437
1,44,710.90072,65.894,874.6752979687003
1,44,611.05413,59.535,768.9893023625392
1,44,589.192664,58.239,742.4822099733713
1,44,641.58519,60.229,799.0326328365326
1,44,493.10018,53.3,635.592969370225
1,44,618.333755,57.111,769.9400920045002
1,44,568.973689,55.166,719.2202475656959
1,44,753.139538,62.427,927.3568471851048
1,44,531.219958,52.466,677.7437894498564
1,44,591.185768,54.156,733.2670213789934
1,44,651.503559,56.394,799.716416723114
1,44,705.187546,58.923,876.9771374513484
1,44,571.57775,53.505,723.8201655138982
1,44,595.373777,54.076,744.6676872356373
1,44,679.771467,58.015,861.1040605532216
1,44,633.783843,54.719,774.1468421470084
1,44,616.502387,33.851,776.8885160110901
1,44,704.622989,27.329,890.4575983032541
1,44,657.385353,55.168,820.596103241713
1,44,571.93356,39.44,711.5506416314036
1,44,739.929507,45.071,876.0932743992727
1,44,608.284576,55.337,764.1125522476766
1,44,2277.430671,6.224,2768.2456052341627
1,44,633.784856,54.426,774.2117100780058
1,44,655.639649,46.035,816.9887969958287
1,44,549.599763,7.012,721.7072778349452
1,44,1060.372374,10.518,1300.6433429436909
1,44,651.537391,63.963,799.1820890466248
1,44,608.401037,51.527,763.9252488459211
1,44,802.554734,5.754,944.9998752674765
1,44,679.331804,16.277,858.7164691645656
1,44,599.202854,2.838,737.3959039900399
1,45,651.537391,63.963,799.1820890466248
1,45,710.90072,65.894,874.6752979687003
1,45,611.05413,59.535,768.9893023625392
1,45,589.192664,58.239,742.4822099733713
1,45,641.58519,60.229,799.0326328365326
1,45,493.10018,53.3,635.592969370225
1,45,618.333755,57.111,769.9400920045002
1,45,568.973689,55.166,719.2202475656959
1,45,753.139538,62.427,927.3568471851048
1,45,531.219958,52.466,677.7437894498564
1,45,608.284576,55.337,764.1125522476766
1,45,591.185768,54.156,733.2670213789934
1,45,651.503559,56.394,799.716416723114
1,45,705.187546,58.923,876.9771374513484
1,45,571.57775,53.505,723.8201655138982
1,45,595.373777,54.076,744.6676872356373
1,45,654.728626,38.836,805.5711667561782
1,45,623.855256,49.016,774.5802435692972
1,45,626.848899,50.183,790.2104246603756
1,45,553.635042,44.294,705.2605824523775
1,45,559.526974,56.95,677.4067719890952
1,45,583.501283,44.032,728.4059688410111
1,45,647.001262,38.668,830.2694049172524
1,45,606.981409,45.043,761.701797900287
1,45,688.616611,58.668,850.2227413364324
1,45,640.912254,39.457,787.1555575907935
1,45,589.115314,26.118,742.9135392543583
1,45,500.958787,17.219,649.670658644153
1,45,655.635927,50.804,816.8319536061927
1,45,622.176319,43.63,764.4435007630265
1,45,798.856633,14.699,981.4984095195481
1,45,493.142751,37.826,636.137925469174
1,46,651.537391,63.963,799.1820890466248
1,46,710.90072,65.894,874.6752979687003
1,46,559.526974,56.95,677.4067719890952
1,46,611.05413,59.535,768.9893023625392
1,46,589.192664,58.239,742.4822099733713
1,46,641.58519,60.229,799.0326328365326
1,46,493.10018,53.3,635.592969370225
1,46,618.333755,57.111,769.9400920045002
1,46,568.973689,55.166,719.2202475656959
1,46,753.139538,62.427,927.3568471851048
1,46,531.219958,52.466,677.7437894498564
1,46,688.616611,58.668,850.2227413364324
1,46,608.284576,55.337,764.1125522476766
1,46,591.185768,54.156,733.2670213789934
1,46,651.503559,56.394,799.716416723114
1,46,705.187546,58.923,876.9771374513484
1,46,640.912254,39.457,787.1555575907935
1,46,1007.120964,14.23,1184.724162446961
1,46,628.227648,46.889,778.8309712747422
1,46,569.081809,51.21,719.54725195597
1,46,780.245867,45.056,950.3531760499362
1,46,575.559572,46.484,705.4857289243355
1,46,488.794368,17.238,583.5901216921552
1,46,1071.197793,5.464,1320.3280280890647
1,46,655.635927,50.804,816.8319536061927
1,46,608.401037,51.527,763.9252488459211
1,46,746.457788,40.064,921.0412199605519
1,46,555.489578,45.079,700.5284907805877
1,46,641.42629,50.139,792.1331914744189
1,46,1093.144346,8.355,1416.1835888850817
1,46,591.038373,47.74,733.1845605731918
1,46,563.902686,23.831,700.2868295282459
1,47,651.537391,63.963,799.1820890466248
1,47,710.90072,65.894,874.6752979687003
1,47,559.526974,56.95,677.4067719890952
1,47,611.05413,59.535,768.9893023625392
1,47,589.192664,58.239,742.4822099733713
1,47,641.58519,60.229,799.0326328365326
1,47,493.10018,53.3,635.592969370225
1,47,618.333755,57.111,769.9400920045002
1,47,568.973689,55.166,719.2202475656959
1,47,753.139538,62.427,927.3568471851048
1,47,531.219958,52.466,677.7437894498564
1,47,688.616611,58.668,850.2227413364324
1,47,608.284576,55.337,764.1125522476766
1,47,591.185768,54.156,733.2670213789934
1,47,651.503559,56.394,799.716416723114
1,47,705.187546,58.923,876.9771374513484
1,47,770.56453,13.217,955.3541366624559
1,47,527.730031,37.803,621.8804908378307
1,47,575.559572,46.484,705.4857289243355
1,47,695.85174,47.787,837.7530571941206
1,47,610.85814,39.962,758.4058501939211
1,47,629.865988,45.303,774.2742421351367
1,47,605.168983,43.625,747.6145553478915
1,47,667.745301,60.961,820.719219051811
1,47,832.667773,33.243,985.5375856760004
1,47,544.015762,44.888,649.6470749878099
1,47,591.038373,47.74,733.1845605731918
1,47,1097.930709,30.73,1339.2834284187522
1,47,607.541013,34.588,781.5782067848764
1,47,781.874921,11.51,961.9850157027688
1,47,828.380234,29.291,952.7501824336398
1,47,852.674879,85.336,1027.8084828135247
1,48,852.674879,85.336,1027.8084828135247
1,48,651.537391,63.963,799.1820890466248
1,48,710.90072,65.894,874.6752979687003
1,48,559.526974,56.95,677.4067719890952
1,48,611.05413,59.535,768.9893023625392
1,48,589.192664,58.239,742.4822099733713
1,48,641.58519,60.229,799.0326328365326
1,48,667.745301,60.961,820.719219051811
1,48,493.10018,53.3,635.592969370225
1,48,618.333755,57.111,769.9400920045002
1,48,568.973689,55.166,719.2202475656959
1,48,753.139538,62.427,927.3568471851048
1,48,531.219958,52.466,677.7437894498564
1,48,688.616611,58.668,850.2227413364324
1,48,608.284576,55.337,764.1125522476766
1,48,591.185768,54.156,733.2670213789934
1,48,571.57775,53.505,723.8201655138982
1,48,773.197287,4.971,1084.775271087698
1,48,757.487686,46.732,962.4153421332873
1,48,859.908235,31.651,1060.2006364286503
1,48,2154.475842,15.239,2730.9398017511157
1,48,782.970479,3.407,981.1008010478051
1,48,592.825679,42.201,747.6649167286836
1,48,593.953103,44.874,743.392020839934
1,48,627.875839,30.691,756.3453480795756
1,48,895.466145,9.179,1174.585048260151
1,48,683.706489,49.107,822.2666957372855
1,48,575.429275,46.619,705.6643096589568
1,48,608.401037,51.527,763.9252488459211
1,48,614.228317,49.731,774.1312475897595
1,48,739.929507,45.071,876.0932743992727
1,48,631.038711,38.458,785.1399578607062
1,49,852.674879,85.336,1027.8084828135247
1,49,651.537391,63.963,799.1820890466248
1,49,710.90072,65.894,874.6752979687003
1,49,559.526974,56.95,677.4067719890952
1,49,611.05413,59.535,768.9893023625392
1,49,589.192664,58.239,742.4822099733713
1,49,641.58519,60.229,799.0326328365326
1,49,667.745301,60.961,820.719219051811
1,49,493.10018,53.3,635.592969370225
1,49,618.333755,57.111,769.9400920045002
1,49,568.973689,55.166,719.2202475656959
1,49,753.139538,62.427,927.3568471851048
1,49,531.219958,52.466,677.7437894498564
1,49,688.616611,58.668,850.2227413364324
1,49,608.284576,55.337,764.1125522476766
1,49,591.185768,54.156,733.2670213789934
1,49,530.172573,13.622,687.311396913468
1,49,618.40926,47.308,769.8658421218872
1,49,789.048341,56.318,939.4743748975056
1,49,739.929507,45.071,876.0932743992727
1,49,711.123999,37.837,874.6370897140404
1,49,1164.497063,8.499,1446.033972970269
1,49,735.808668,46.346,933.7905379132544
1,49,629.827233,53.87,778.6469365538883
1,49,648.234789,19.081,775.0866803252022
1,49,571.57775,53.505,723.8201655138982
1,49,606.981409,45.043,761.701797900287
1,49,789.365387,48.468,939.5596972173731
1,49,657.17005,36.295,831.8025653081005
1,49,518.487212,14.597,668.2185004295579
1,49,784.781553,10.959,940.0934370894608
1,49,820.059277,0.754,973.827250006653
1,50,852.674879,85.336,1027.8084828135247
1,50,651.537391,63.963,799.1820890466248
1,50,710.90072,65.894,874.6752979687003
1,50,559.526974,56.95,677.4067719890952
1,50,611.05413,59.535,768.9893023625392
1,50,589.192664,58.239,742.4822099733713
1,50,641.58519,60.229,799.0326328365326
1,50,667.745301,60.961,820.719219051811
1,50,493.10018,53.3,635.592969370225
1,50,618.333755,57.111,769.9400920045002
1,50,568.973689,55.166,719.2202475656959
1,50,753.139538,62.427,927.3568471851048
1,50,531.219958,52.466,677.7437894498564
1,50,688.616611,58.668,850.2227413364324
1,50,608.284576,55.337,764.1125522476766
1,50,591.185768,54.156,733.2670213789934
1,50,790.99447,17.657,969.9593239722301
1,50,591.038373,47.74,733.1845605731918
1,50,641.614128,43.945,799.239345700705
1,50,530.990163,46.576,677.7540237775614
1,50,570.366553,27.459,686.4578335803164
1,50,644.859102,47.38,817.9822946459273
1,50,683.494623,29.483,846.5311345617009
1,50,593.126859,39.528,742.2134233789011
1,50,651.503559,56.394,799.716416723114
1,50,698.526417,46.507,872.7637346308383
1,50,569.081809,51.21,719.54725195597
1,50,575.429275,46.619,705.6643096589568
1,50,440.672316,17.47,561.1699447741215
1,50,612.524752,47.471,771.3978055134198
1,50,587.829178,7.26,730.7529172157637
1,50,609.897031,62.264,766.3091531410329
1,51,852.674879,85.336,1027.8084828135247
1,51,651.537391,63.963,799.1820890466248
1,51,609.897031,62.264,766.3091531410329
1,51,710.90072,65.894,874.6752979687003
1,51,559.526974,56.95,677.4067719890952
1,51,611.05413,59.535,768.9893023625392
1,51,589.192664,58.239,742.4822099733713
1,51,641.58519,60.229,799.0326328365326
1,51,667.745301,60.961,820.719219051811
1,51,493.10018,53.3,635.592969370225
1,51,618.333755,57.111,769.9400920045002
1,51,568.973689,55.166,719.2202475656959
1,51,753.139538,62.427,927.3568471851048
1,51,531.219958,52.466,677.7437894498564
1,51,688.616611,58.668,850.2227413364324
1,51,608.284576,55.337,764.1125522476766
1,51,564.170375,2.816,707.8872462427311
1,51,777.02448,49.612,995.8503364793694
1,51,1514.517439,53.076,1958.7460086546212
1,51,569.081809,51.21,719.54725195597
1,51,571.57775,53.505,723.8201655138982
1,51,625.158517,15.303,759.1313852007661
1,51,676.248303,52.304,836.8993418063291
1,51,571.965476,13.832,702.463052627221
1,51,943.200771,46.167,1181.7137148011147
1,51,981.605704,53.833,1198.2445716051925
1,51,1444.851501,30.901,1743.4410086240487
1,51,716.058404,19.704,852.6989346509408
1,51,934.834809,6.849,1141.918423010337
1,51,633.75745,47.38,791.3407177535868
1,51,496.708063,29.764,612.6657216710513
1,51,657.295676,41.35,800.6632845117821
1,52,852.674879,85.336,1027.8084828135247
1,52,651.537391,63.963,799.1820890466248
1,52,609.897031,62.264,766.3091531410329
1,52,710.90072,65.894,874.6752979687003
1,52,559.526974,56.95,677.4067719890952
1,52,611.05413,59.535,768.9893023625392
1,52,589.192664,58.239,742.4822099733713
1,52,641.58519,60.229,799.0326328365326
1,52,667.745301,60.961,820.719219051811
1,52,493.10018,53.3,635.592969370225
1,52,618.333755,57.111,769.9400920045002
1,52,568.973689,55.166,719.2202475656959
1,52,753.139538,62.427,927.3568471851048
1,52,531.219958,52.466,677.7437894498564
1,52,688.616611,58.668,850.2227413364324
1,52,608.284576,55.337,764.1125522476766
1,52,633.074221,51.061,788.8684141481502
1,52,675.250747,23.342,858.8229009677104
1,52,935.54373,25.083,1105.4857786671746
1,52,818.516468,6.213,1117.8395605293508
1,52,591.038373,47.74,733.1845605731918
1,52,864.155104,20.197,1046.7755592148899
1,52,662.783269,43.7,844.2869830027197
1,52,899.88989,50.676,1057.3615665038333
1,52,728.48286,50.391,880.0563177470617
1,52,575.429275,46.619,705.6643096589568
1,52,641.614128,43.945,799.239345700705
1,52,688.869998,48.758,849.9542612584821
1,52,559.867431,44.987,677.4403007445965
1,52,640.912254,39.457,787.1555575907935
1,52,689.961728,39.784,845.9171593557772
1,52,667.816649,51.286,820.6777110546637
1,53,852.674879,85.336,1027.8084828135247
1,53,651.537391,63.963,799.1820890466248
1,53,609.897031,62.264,766.3091531410329
1,53,710.90072,65.894,874.6752979687003
1,53,559.526974,56.95,677.4067719890952
1,53,611.05413,59.535,768.9893023625392
1,53,589.192664,58.239,742.4822099733713
1,53,641.58519,60.229,799.0326328365326
1,53,667.745301,60.961,820.719219051811
1,53,493.10018,53.3,635.592969370225
1,53,618.333755,57.111,769.9400920045002
1,53,568.973689,55.166,719.2202475656959
1,53,753.139538,62.427,927.3568471851048
1,53,531.219958,52.466,677.7437894498564
1,53,688.616611,58.668,850.2227413364324
1,53,608.284576,55.337,764.1125522476766
1,53,640.912254,39.457,787.1555575907935
1,53,651.493046,25.439,824.2606310142836
1,53,631.004511,15.161,790.6129362487386
1,53,641.614128,43.945,799.239345700705
1,53,783.054696,64.918,982.3427422609733
1,53,608.401037,51.527,763.9252488459211
1,53,849.608175,37.499,998.8632687499045
1,53,789.048341,56.318,939.4743748975056
1,53,1017.924905,62.813,1206.1929734985795
1,53,493.142751,37.826,636.137925469174
1,53,606.914877,49.256,761.5158270563062
1,53,676.357238,55.193,836.6771729371823
1,53,652.339401,38.182,795.9472511611402
1,53,704.54843,53.794,872.2110805897386
1,53,745.579997,42.339,912.5190114953821
1,53,569.081809,51.21,719.54725195597
1,54,852.674879,85.336,1027.8084828135247
1,54,651.537391,63.963,799.1820890466248
1,54,609.897031,62.264,766.3091531410329
1,54,710.90072,65.894,874.6752979687003
1,54,559.526974,56.95,677.4067719890952
1,54,611.05413,59.535,768.9893023625392
1,54,589.192664,58.239,742.4822099733713
1,54,641.58519,60.229,799.0326328365326
1,54,667.745301,60.961,820.719219051811
1,54,493.10018,53.3,635.592969370225
1,54,783.054696,64.918,982.3427422609733
1,54,618.333755,57.111,769.9400920045002
1,54,568.973689,55.166,719.2202475656959
1,54,753.139538,62.427,927.3568471851048
1,54,531.219958,52.466,677.7437894498564
1,54,688.616611,58.668,850.2227413364324
1,54,591.038373,47.74,733.1845605731918
1,54,569.081809,51.21,719.54725195597
1,54,651.503559,56.394,799.716416723114
1,54,649.839546,4.783,870.9895796904154
1,54,608.284576,55.337,764.1125522476766
1,54,767.47585,26.206,963.496975128976
1,54,623.205151,46.996,773.4529650853
1,54,789.048341,56.318,939.4743748975056
1,54,663.328935,14.914,816.0236090074605
1,54,612.524752,47.471,771.3978055134198
1,54,604.872083,17.477,759.845813432944
1,54,616.970025,10.965,742.0249141347141
1,54,493.077912,46.647,635.4560625837721
1,54,559.370165,48.78,677.5169292598335
1,54,664.480297,53.473,819.7895235891652
1,54,845.116672,50.37,1012.6847393625412
1,55,852.674879,85.336,1027.8084828135247
1,55,651.537391,63.963,799.1820890466248
1,55,609.897031,62.264,766.3091531410329
1,55,710.90072,65.894,874.6752979687003
1,55,559.526974,56.95,677.4067719890952
1,55,611.05413,59.535,768.9893023625392
1,55,589.192664,58.239,742.4822099733713
1,55,641.58519,60.229,799.0326328365326
1,55,667.745301,60.961,820.719219051811
1,55,493.10018,53.3,635.592969370225
1,55,783.054696,64.918,982.3427422609733
1,55,618.333755,57.111,769.9400920045002
1,55,568.973689,55.166,719.2202475656959
1,55,753.139538,62.427,927.3568471851048
1,55,531.219958,52.466,677.7437894498564
1,55,688.616611,58.668,850.2227413364324
1,55,1151.374043,4.087,1280.13299244014
1,55,625.439132,53.007,789.2271791169384
1,55,569.081809,51.21,719.54725195597
1,55,625.52959,38.513,775.6852391638276
1,55,716.343408,40.271,904.1450308826347
1,55,906.524732,33.353,1147.6105734980044
1,55,1593.239546,9.168,1932.6973963332
1,55,676.488532,38.79,839.944621114238
1,55,611.319864,47.937,769.0903077472775
1,55,789.048341,56.318,939.4743748975056
1,55,828.380234,29.291,952.7501824336398
1,55,704.54843,53.794,872.2110805897386
1,55,575.429275,46.619,705.6643096589568
1,55,493.191875,2.551,624.1453765469209
1,55,770.696633,47.411,982.4185314267344
1,55,814.745514,36.033,988.2340329750134
1,56,852.674879,85.336,1027.8084828135247
1,56,651.537391,63.963,799.1820890466248
1,56,609.897031,62.264,766.3091531410329
1,56,710.90072,65.894,874.6752979687003
1,56,559.526974,56.95,677.4067719890952
1,56,611.05413,59.535,768.9893023625392
1,56,589.192664,58.239,742.4822099733713
1,56,641.58519,60.229,799.0326328365326
1,56,667.745301,60.961,820.719219051811
1,56,493.10018,53.3,635.592969370225
1,56,783.054696,64.918,982.3427422609733
1,56,618.333755,57.111,769.9400920045002
1,56,568.973689,55.166,719.2202475656959
1,56,753.139538,62.427,927.3568471851048
1,56,531.219958,52.466,677.7437894498564
1,56,688.616611,58.668,850.2227413364324
1,56,656.196861,45.857,792.8719809328977
1,56,630.098456,12.319,761.4183301644078
1,56,612.689781,45.546,771.4533641262516
1,56,466.657685,18.219,582.8141093689369
1,56,858.14419,4.51,1053.0851921430362
1,56,868.238511,19.622,1107.6087907615042
1,56,770.664218,64.718,939.4490247483449
1,56,709.763383,28.78,864.8766233728867
1,56,665.65645,50.497,835.0591618210207
1,56,603.393736,48.31,745.8362163900788
1,56,661.271399,7.706,816.0980669853992
1,56,651.503559,56.394,799.716416723114
1,56,569.081809,51.21,719.54725195597
1,56,486.019115,14.422,634.86719982616
1,56,727.911136,20.003,964.6429119384804
1,56,740.317801,43.417,876.055633392611
1,57,852.674879,85.336,1027.8084828135247
1,57,651.537391,63.963,799.1820890466248
1,57,609.897031,62.264,766.3091531410329
1,57,710.90072,65.894,874.6752979687003
1,57,559.526974,56.95,677.4067719890952
1,57,611.05413,59.535,768.9893023625392
1,57,589.192664,58.239,742.4822099733713
1,57,641.58519,60.229,799.0326328365326
1,57,667.745301,60.961,820.719219051811
1,57,493.10018,53.3,635.592969370225
1,57,770.664218,64.718,939.4490247483449
1,57,783.054696,64.918,982.3427422609733
1,57,618.333755,57.111,769.9400920045002
1,57,568.973689,55.166,719.2202475656959
1,57,753.139538,62.427,927.3568471851048
1,57,531.219958,52.466,677.7437894498564
1,57,589.115314,26.118,742.9135392543583
1,57,646.961289,43.214,805.4140749467493
1,57,865.637948,19.086,1070.505165311323
1,57,728.223625,54.624,879.9755487006825
1,57,608.284576,55.337,764.1125522476766
1,57,662.165862,51.593,839.1737289700019
1,57,856.273645,22.693,1074.1765142588188
1,57,802.26181,41.433,982.595215690825
1,57,739.929507,45.071,876.0932743992727
1,57,649.676263,9.665,839.4727016298076
1,57,729.792194,36.55,916.3404221671142
1,57,832.776865,5.622,965.568363111287
1,57,532.095264,31.574,663.8391596679277
1,57,493.747243,31.832,641.1035944271451
1,57,655.635927,50.804,816.8319536061927
1,57,676.248303,52.304,836.8993418063291
1,58,852.674879,85.336,1027.8084828135247
1,58,651.537391,63.963,799.1820890466248
1,58,609.897031,62.264,766.3091531410329
1,58,710.90072,65.894,874.6752979687003
1,58,559.526974,56.95,677.4067719890952
1,58,611.05413,59.535,768.9893023625392
1,58,589.192664,58.239,742.4822099733713
1,58,641.58519,60.229,799.0326328365326
1,58,667.745301,60.961,820.719219051811
1,58,493.10018,53.3,635.592969370225
1,58,770.664218,64.718,939.4490247483449
1,58,783.054696,64.918,982.3427422609733
1,58,618.333755,57.111,769.9400920045002
1,58,568.973689,55.166,719.2202475656959
1,58,753.139538,62.427,927.3568471851048
1,58,531.219958,52.466,677.7437894498564
1,58,992.780339,6.334,1253.5962500826577
1,58,970.927506,3.806,1092.3062336546875
1,58,783.259325,40.084,982.344192757327
1,58,530.990163,46.576,677.7540237775614
1,58,740.551966,4.391,888.0442440526238
1,58,493.142751,37.826,636.137925469174
1,58,533.050044,27.123,673.035360637279
1,58,569.081809,51.21,719.54725195597
1,58,608.401037,51.527,763.9252488459211
1,58,606.61545,53.842,756.5524447028652
1,58,724.488852,52.8,908.4291187662986
1,58,814.745514,36.033,988.2340329750134
1,58,750.014376,25.41,874.4338396729795
1,58,762.677814,8.858,892.6081764070279
1,58,618.40926,47.308,769.8658421218872
1,58,550.562356,32.761,679.0392129052208
1,59,852.674879,85.336,1027.8084828135247
1,59,651.537391,63.963,799.1820890466248
1,59,609.897031,62.264,766.3091531410329
1,59,710.90072,65.894,874.6752979687003
1,59,559.526974,56.95,677.4067719890952
1,59,611.05413,59.535,768.9893023625392
1,59,589.192664,58.239,742.4822099733713
1,59,641.58519,60.229,799.0326328365326
1,59,667.745301,60.961,820.719219051811
1,59,493.10018,53.3,635.592969370225
1,59,770.664218,64.718,939.4490247483449
1,59,783.054696,64.918,982.3427422609733
1,59,618.333755,57.111,769.9400920045002
1,59,568.973689,55.166,719.2202475656959
1,59,753.139538,62.427,927.3568471851048
1,59,531.219958,52.466,677.7437894498564
1,59,695.85174,47.787,837.7530571941206
1,59,789.048341,56.318,939.4743748975056
1,59,500.958787,17.219,649.670658644153
1,59,867.361561,23.741,987.6887916794219
1,59,771.37496,45.534,949.4762287786923
1,59,994.671933,11.997,1164.9626886345263
1,59,877.185184,44.962,1012.9847964343334
1,59,652.245859,21.065,778.8134195484621
1,59,689.303976,36.099,861.0858916489809
1,59,887.001263,23.784,1058.3823816753518
1,59,585.108616,21.635,740.0677001246495
1,59,587.251425,38.96,739.4076711210938
1,59,828.153642,28.717,952.6309691838098
1,59,688.616611,58.668,850.2227413364324
1,59,571.901907,8.071,711.350215873814
1,59,620.354972,6.996,734.5154346416901
1,60,852.674879,85.336,1027.8084828135247
1,60,651.537391,63.963,799.1820890466248
1,60,609.897031,62.264,766.3091531410329
1,60,710.90072,65.894,874.6752979687003
1,60,559.526974,56.95,677.4067719890952
1,60,611.05413,59.535,768.9893023625392
1,60,589.192664,58.239,742.4822099733713
1,60,641.58519,60.229,799.0326328365326
1,60,667.745301,60.961,820.719219051811
1,60,493.10018,53.3,635.592969370225
1,60,770.664218,64.718,939.4490247483449
1,60,783.054696,64.918,982.3427422609733
1,60,618.333755,57.111,769.9400920045002
1,60,568.973689,55.166,719.2202475656959
1,60,753.139538,62.427,927.3568471851048
1,60,531.219958,52.466,677.7437894498564
1,60,745.454991,43.229,949.0956791615456
1,60,691.780953,10.702,888.0115561398625
1,60,745.579997,42.339,912.5190114953821
1,60,673.574009,24.029,800.1836420370953
1,60,689.94889,56.316,847.9264575860532
1,60,685.435535,47.332,838.2537791169682
1,60,688.420336,30.58,877.6651441424596
1,60,640.912254,39.457,787.1555575907935
1,60,553.778486,35.416,705.3440812321443
1,60,771.018206,68.952,938.923451432149
1,60,569.081809,51.21,719.54725195597
1,60,687.387889,46.075,836.0823655888886
1,60,796.810787,15.173,961.0743568342685
1,60,629.827233,53.87,778.6469365538883
1,60,686.952798,43.077,836.127277497024
1,60,706.954525,45.609,860.032210385911
1,61,852.674879,85.336,1027.8084828135247
1,61,651.537391,63.963,799.1820890466248
1,61,771.018206,68.952,938.923451432149
1,61,609.897031,62.264,766.3091531410329
1,61,710.90072,65.894,874.6752979687003
1,61,559.526974,56.95,677.4067719890952
1,61,611.05413,59.535,768.9893023625392
1,61,589.192664,58.239,742.4822099733713
1,61,641.58519,60.229,799.0326328365326
1,61,667.745301,60.961,820.719219051811
1,61,493.10018,53.3,635.592969370225
1,61,770.664218,64.718,939.4490247483449
1,61,783.054696,64.918,982.3427422609733
1,61,618.333755,57.111,769.9400920045002
1,61,568.973689,55.166,719.2202475656959
1,61,753.139538,62.427,927.3568471851048
1,61,712.49614,40.503,868.9906241515795
1,61,618.40926,47.308,769.8658421218872
1,61,553.778486,35.416,705.3440812321443
1,61,688.869998,48.758,849.9542612584821
1,61,935.630836,55.313,1116.8805571466855
1,61,841.886747,44.763,1055.5528587645463
1,61,601.525073,44.045,761.001501515003
1,61,912.025984,24.957,1082.923948806488
1,61,726.42726,50.968,887.3051456770165
1,61,1101.296766,59.653,1294.6221955649391
1,61,852.97896,46.171,1027.9662425791005
1,61,968.201482,17.86,1263.273953655908
1,61,608.284576,55.337,764.1125522476766
1,61,691.608779,32.816,835.5861823333286
1,61,842.029007,33.034,1056.05956759205
1,61,739.929507,45.071,876.0932743992727
1,62,852.674879,85.336,1027.8084828135247
1,62,651.537391,63.963,799.1820890466248
1,62,771.018206,68.952,938.923451432149
1,62,609.897031,62.264,766.3091531410329
1,62,710.90072,65.894,874.6752979687003
1,62,559.526974,56.95,677.4067719890952
1,62,611.05413,59.535,768.9893023625392
1,62,589.192664,58.239,742.4822099733713
1,62,641.58519,60.229,799.0326328365326
1,62,667.745301,60.961,820.719219051811
1,62,493.10018,53.3,635.592969370225
1,62,770.664218,64.718,939.4490247483449
1,62,783.054696,64.918,982.3427422609733
1,62,618.333755,57.111,769.9400920045002
1,62,568.973689,55.166,719.2202475656959
1,62,753.139538,62.427,927.3568471851048
1,62,426.409946,16.008,554.7168525046118
1,62,610.652938,28.024,758.3988898609089
1,62,789.048341,56.318,939.4743748975056
1,62,379.399577,21.539,510.94605754284447
1,62,614.209191,43.064,774.0877010254237
1,62,688.616611,58.668,850.2227413364324
1,62,1111.888285,39.052,1304.0295298095282
1,62,617.240203,38.471,772.0927934872274
1,62,836.13182,36.516,979.39400972187
1,62,773.684851,55.179,1010.2806380647335
1,62,732.362585,12.09,876.145475766094
1,62,802.117232,52.205,982.6282325970315
1,62,608.284576,55.337,764.1125522476766
1,62,716.405623,43.472,888.2011745639584
1,62,592.530707,19.038,782.7271781534059
1,62,740.70058,16.992,898.7380337315767
1,63,852.674879,85.336,1027.8084828135247
1,63,651.537391,63.963,799.1820890466248
1,63,771.018206,68.952,938.923451432149
1,63,609.897031,62.264,766.3091531410329
1,63,710.90072,65.894,874.6752979687003
1,63,559.526974,56.95,677.4067719890952
1,63,611.05413,59.535,768.9893023625392
1,63,589.192664,58.239,742.4822099733713
1,63,641.58519,60.229,799.0326328365326
1,63,667.745301,60.961,820.719219051811
1,63,493.10018,53.3,635.592969370225
1,63,770.664218,64.718,939.4490247483449
1,63,783.054696,64.918,982.3427422609733
1,63,618.333755,57.111,769.9400920045002
